gene_name	gene_id
MIR4255	100422898
LOC728431	728431
ZC3H12A	80149
MEAF6	64769
SNIP1	79753
DNALI1	7802
GNL2	29889
RSPO1	284654
C1orf109	54955
CDCA8	55143
EPHA10	284656
MANEAL	149175
YRDC	79693
C1orf122	127687
MTF1	4520
INPP5B	3633
SF3A3	10946
FHL3	2275
UTP11L	51118
POU3F1	5453
MIR3659	100500801
LOC339442	339442
RRAGC	64121
MYCBP	26292
GJA9-MYCBP	100527950
GJA9	81025
RHBDL2	54933
AKIRIN1	79647
NDUFS5	4725
MACF1	23499
KIAA0754	643314
BMP8A	353500
PPIEL	728448
PABPC4	8761
LOC100506950	100506950
SNORA55	677834
HEYL	26508
NT5C1A	84618
HPCAL4	51440
PPIE	10450
BMP8B	656
OXCT2	64064
LOC100287437	100287437
TRIT1	54802
MYCL1	4610
MFSD2A	84879
CAP1	10487
PPT1	5538
RLF	6018
TMCO2	127391
ZMPSTE24	10269
COL9A2	1298
LOC100286988	100286988
SMAP2	64744
ZNF643	65243
ZNF642	339559
DEM1	64789
ZNF684	127396
RIMS3	9783
LOC100130557	100130557
NFYC	4802
MIR30E	407034
MIR30C1	407031
KCNQ4	9132
CITED4	163732
CTPS	1503
LOC100507178	100507178
SLFNL1	200172
SCMH1	22955
FOXO6	100132074
EDN2	1907
HIVEP3	59269
GUCA2B	2981
GUCA2A	2980
FOXJ3	22887
RIMKLA	284716
ZMYND12	84217
PPCS	79717
CCDC30	728621
PPIH	10465
YBX1	4904
CLDN19	149461
LEPRE1	64175
C1orf50	79078
LOC100129924	100129924
CCDC23	374969
ERMAP	114625
ZNF691	51058
SLC2A1	6513
FLJ32224	440584
FAM183A	440585
EBNA1BP2	10969
WDR65	149465
TMEM125	128218
C1orf210	149466
TIE1	7075
MPL	4352
CDC20	991
ELOVL1	64834
MED8	112950
SZT2	23334
HYI	81888
PTPRF	5792
KDM4A	9682
LOC100132774	100132774
ST3GAL3	6487
ARTN	9048
IPO13	9670
DPH2	1802
ATP6V0B	533
B4GALT2	8704
CCDC24	149473
SLC6A9	6536
KLF17	128209
DMAP1	55929
ERI3	79033
RNF220	55182
TMEM53	79639
C1orf228	339541
RNU5F-1	26828
RNU5D-1	26830
KIF2C	11004
RPS8	6202
SNORD55	26811
SNORD46	94161
SNORD38A	94162
SNORD38B	94163
BEST4	266675
PLK3	1263
TCTEX1D4	343521
BTBD19	149478
PTCH2	8643
EIF2B3	8891
HECTD3	79654
UROD	7389
ZSWIM5	57643
LOC400752	400752
HPDL	84842
MUTYH	4595
TOE1	114034
TESK2	10420
CCDC163P	126661
MMACHC	25974
PRDX1	5052
AKR1A1	10327
NASP	4678
CCDC17	149483
GPBP1L1	60313
RPS15AP10	728963
TMEM69	51249
IPP	3652
MAST2	23139
PIK3R3	8503
LOC100133124	100133124
TSPAN1	10103
LOC100507408	100507408
POMGNT1	55624
C1orf190	541468
RAD54L	8438
LRRC41	10489
UQCRH	7388
NSUN4	387338
FAAH	2166
LOC729041	729041
DMBX1	127343
LOC100507423	100507423
KNCN	148930
MKNK1	8569
MOB3C	148932
ATPAF1	64756
ATPAF1-AS1	374973
LOC100130197	100130197
KIAA0494	9813
CYP4B1	1580
CYP4Z2P	163720
CYP4A11	1579
CYP4X1	260293
CYP4Z1	199974
CYP4A22	284541
PDZK1IP1	10158
TAL1	6886
STIL	6491
CMPK1	51727
FOXE3	2301
MGC12982	84793
FOXD2	2306
LOC388630	388630
LOC100507479	100507479
SKINTL	391037
SLC5A9	200010
SPATA6	54558
AGBL4	84871
BEND5	79656
ELAVL4	1996
DMRTA2	63950
FAF1	11124
CDKN2C	1031
MIR4421	100616189
C1orf185	284546
RNF11	26994
TTC39A	22996
EPS15	2060
OSBPL9	114883
NRD1	4898
MIR761	100313892
RAB3B	5865
TXNDC12	51060
KTI12	112970
BTF3L4	91408
ZFYVE9	9372
CC2D1B	200014
ORC1	4998
PRPF38A	84950
ZCCHC11	23318
GPX7	2882
FAM159A	348378
SELRC1	65260
ZYG11B	79699
ZYG11A	440590
ECHDC2	55268
LOC100652967	100652967
LOC100653141	100653141
SCP2	6342
MIR1273F	100616156
MIR5095	100616458
MIR1273G	100616145
PODN	127435
SLC1A7	6512
CPT2	1376
C1orf123	54987
MAGOH	4116
LOC100507564	100507564
LRP8	7804
FLJ40434	163742
DMRTB1	63948
GLIS1	148979
TMEM48	55706
YIPF1	54432
DIO1	1733
HSPB11	51668
LRRC42	115353
LDLRAD1	388633
TMEM59	9528
TCEANC2	127428
MIR4781	100616315
CDCP2	200008
CYB5RL	606495
MRPL37	51253
SSBP3	23648
C1orf191	619518
LOC100652978	100652978
LOC100653134	100653134
ACOT11	26027
FAM151A	338094
HEATR8	374977
HEATR8-TTC4	100527960
TTC4	7268
PARS2	25973
TTC22	55001
C1orf177	163747
DHCR24	1718
LOC100653131	100653131
LOC100652983	100652983
LOC100652980	100652980
LOC100653129	100653129
TMEM61	199964
BSND	7809
PCSK9	255738
USP24	23358
LOC100507634	100507634
MIR4422	100616272
LOC100507652	100507652
PPAP2B	8613
PRKAA2	5563
C1orf168	199920
C8A	731
C8B	732
DAB1	1600
OMA1	115209
TACSTD2	4070
MYSM1	114803
JUN	3725
LOC100131060	100131060
HSD52	729467
FGGY	55277
MIR4711	100616409
HOOK1	51361
CYP2J2	1573
C1orf87	127795
NFIA	4774
TM2D1	83941
INADL	10207
MIR3116-1	100422902
MIR3116-2	100422946
L1TD1	54596
KANK4	163782
USP1	7398
DOCK7	85440
ANGPTL3	27329
LOC100507664	100507664
ATG4C	84938
LOC199897	199897
LINC00466	199899
FOXD3	27022
ALG6	29929
ITGB3BP	23421
EFCAB7	84455
DLEU2L	79469
PGM1	5236
ROR1	4919
UBE2U	148581
CACHD1	57685
MIR4794	100616338
RAVER2	55225
JAK1	3716
MIR3671	100500854
MIR101-1	406893
AK4	205
DNAJC6	9829
LEPROT	54741
LEPR	3953
PDE4B	5142
SGIP1	84251
MIR3117	100422871
TCTEX1D1	200132
INSL5	10022
WDR78	79819
MIER1	57708
SLC35D1	23169
C1orf141	400757
IL23R	149233
IL12RB2	3595
SERBP1	26135
GADD45A	1647
GNG12	55970
LOC100289178	100289178
DIRAS3	9077
WLS	79971
MIR1262	100302279
RPE65	6121
DEPDC1	55635
LRRC7	57554
PIN1P1	5301
LRRC40	55631
SRSF11	9295
ANKRD13C	81573
HHLA3	11147
CTH	1491
PTGER3	5733
ZRANB2-AS1	100132618
ZRANB2	9406
MIR186	406962
NEGR1	257194
LRRIQ3	127255
FPGT	8790
FPGT-TNNI3K	100526835
TNNI3K	51086
C1orf173	127254
CRYZ	1429
TYW3	127253
LHX8	431707
SLC44A5	204962
ACADM	34
RABGGTB	5876
SNORD45C	692085
SNORD45A	26805
SNORD45B	26804
MSH4	4438
ASB17	127247
ST6GALNAC3	256435
ST6GALNAC5	81849
LOC256483	256483
PIGK	10026
AK5	26289
ZZZ3	26009
USP33	23032
FAM73A	374986
NEXN-AS1	374987
NEXN	91624
FUBP1	8880
DNAJB4	11080
GIPC2	54810
MGC27382	149047
PTGFR	5737
IFI44L	10964
IFI44	10561
ELTD1	64123
LPHN2	23266
TTLL7	79739
PRKACB	5567
SAMD13	148418
UOX	391051
DNASE2B	58511
RPF1	80135
GNG5	2787
SPATA1	100505741
CTBS	1486
C1orf180	439927
SSX2IP	117178
LPAR3	23566
MCOLN2	255231
MCOLN3	55283
WDR63	126820
MIR4423	100616481
SYDE2	84144
C1orf52	148423
BCL10	8915
LOC646626	646626
DDAH1	23576
CYR61	3491
ZNHIT6	54680
COL24A1	255631
ODF2L	57489
CLCA2	9635
CLCA1	1179
CLCA4	22802
CLCA3P	9629
SH3GLB1	51100
SEP15	9403
HS2ST1	9653
LOC339524	339524
LMO4	8543
LOC100505768	100505768
PKN2	5586
GTF2B	2959
CCBL2	56267
RBMXL1	494115
GBP3	2635
GBP1	2633
GBP2	2634
GBP7	388646
GBP4	115361
GBP5	115362
GBP6	163351
GBP1P1	400759
LRRC8B	23507
FLJ27354	400761
LRRC8C	84230
LRRC8D	55144
GEMIN8P4	492303
ZNF326	284695
BARHL2	343472
LOC100505821	100505821
LOC149351	149351
LOC100505840	100505840
ZNF644	84146
HFM1	164045
CDC7	8317
HSP90B3P	343477
TGFBR3	7049
BRDT	676
EPHX4	253152
BTBD8	284697
KIAA1107	23285
C1orf146	388649
GLMN	11146
RPAP2	79871
GFI1	2672
EVI5	7813
LOC100653014	100653014
LOC100653314	100653314
RPL5	6125
FAM69A	388650
SNORD21	6083
SNORA66	26782
MTF2	22823
TMED5	50999
CCDC18	343099
LOC100131564	100131564
DR1	1810
FNBP1L	54874
BCAR3	8412
LOC100129046	100129046
LOC100132240	100132240
MIR760	100126348
DNTTIP2	30836
GCLM	2730
ABCA4	24
ARHGAP29	9411
LOC100505940	100505940
ABCD3	5825
F3	2152
MIR378G	100616321
SLC44A3	126969
CNN3	1266
LOC729970	729970
ALG14	199857
TMEM56	148534
TMEM56-RWDD3	100527978
RWDD3	25950
FLJ31662	440594
PTBP2	58155
DPYD	1806
MIR2682	100616452
MIR137	406928
SNX7	51375
LPPR5	163404
LOC100129620	100129620
LPPR4	9890
PALMD	54873
FRRS1	391059
AGL	178
LOC730081	730081
SLC35A3	23443
HIAT1	64645
SASS6	163786
CCDC76	54482
LRRC39	127495
DBT	1629
LOC100506007	100506007
RTCD1	8634
MIR553	693138
CDC14A	8556
GPR88	54112
LOC100128787	100128787
VCAM1	7412
EXTL2	2135
SLC30A7	148867
DPH5	51611
LOC100506051	100506051
LOC100506029	100506029
S1PR1	1901
OLFM3	118427
DNAJA1P5	94236
COL11A1	1301
RNPC3	55599
AMY2B	280
LOC648740	648740
AMY2A	279
AMY1A	276
AMY1B	277
AMY1C	278
LOC100129138	100129138
PRMT6	55170
NTNG1	22854
VAV3	10451
SLC25A24	29957
NBPF4	148545
LOC400768	400768
NBPF6	653149
FAM102B	284611
HENMT1	113802
PRPF38B	55119
FNDC7	163479
STXBP3	6814
AKNAD1	254268
SRG7	642864
GPSM2	29899
CLCC1	23155
WDR47	22911
TAF13	6884
TMEM167B	56900
SCARNA2	677766
C1orf194	127003
KIAA1324	57535
SARS	6301
CELSR2	1952
PSRC1	84722
MYBPHL	343263
SORT1	6272
PSMA5	5686
SYPL2	284612
ATXN7L2	127002
CYB561D1	284613
AMIGO1	57463
GPR61	83873
GNAI3	2773
MIR197	406974
GNAT2	2780
AMPD2	271
GSTM4	2948
GSTM2	2946
GSTM1	2944
GSTM5	2949
GSTM3	2947
EPS8L3	79574
CSF1	1435
AHCYL1	10768
FAM40A	85369
ALX3	257
UBL4B	164153
SLC6A17	388662
LOC100130800	100130800
KCNC4	3749
LOC100506257	100506257
LOC440600	440600
RBM15	64783
SLC16A4	9122
HBXIP	10542
PROK1	84432
CYMP	643160
KCNA10	3744
KCNA2	3737
KCNA3	3738
CD53	963
LOC100506293	100506293
LRIF1	55791
DRAM2	128338
CEPT1	10390
DENND2D	79961
CHI3L2	1117
RP11-165H20.1	149620
CHIA	27159
C1orf88	128344
PGCP1	441897
OVGP1	5016
WDR77	79084
ATP5F1	515
C1orf162	128346
ADORA3	140
LOC100129269	100129269
RAP1A	5906
FAM212B	55924
LOC100506343	100506343
DDX20	11218
KCND3	3752
LOC643355	643355
CTTNBP2NL	55917
MIR4256	100422976
WNT2B	7482
ST7L	54879
CAPZA1	829
MOV10	4343
RHOC	389
PPM1J	333926
FAM19A3	284467
LOC128322	128322
SLC16A1	6566
AKR7A2P1	246182
LOC100506392	100506392
LRIG2	9860
LOC643441	643441
MAGI3	260425
PHTF1	10745
RSBN1	54665
PTPN22	26191
LOC100287722	100287722
BCL2L15	440603
AP4B1	10717
DCLRE1B	64858
HIPK1	204851
OLFML3	56944
SYT6	148281
TRIM33	51592
BCAS2	10286
DENND2C	163259
AMPD1	270
NRAS	4893
CSDE1	7812
SIKE1	80143
SYCP1	6847
TSHB	7252
TSPAN2	10100
NGF	4803
VANGL1	81839
CASQ2	845
NHLH2	4808
SLC22A15	55356
MAB21L3	126868
ATP1A1	476
ATP1A1OS	84852
LOC100506459	100506459
CD58	965
MIR548AC	100616384
IGSF3	3321
MIR320B1	100302117
CD2	914
PTGFRN	5738
CD101	9398
TTF2	8458
MIR942	100126331
TRIM45	80263
LOC100506478	100506478
MAN1A2	10905
FAM46C	54855
GDAP2	54834
WDR3	10885
SPAG17	200162
TBX15	6913
WARS2	10352
HAO2	51179
HSD3B2	3284
HSD3B1	3283
HSD3BP4	128102
LOC644242	644242
ZNF697	90874
PHGDH	26227
HMGCS2	3158
REG4	83998
NBPF7	343505
ADAM30	11085
NOTCH2	4853
LOC100506528	100506528
LOC100132913	100132913
FAM72B	653820
LOC100132314	100132314
HIST2H2BA	337875
FCGR1B	2210
EMBP1	647121
MIR3118-1	100423008
LOC100652887	100652887
MIR3118-2	100422949
MIR3118-3	100422844
LOC100509378	100509378
LOC100130000	100130000
LOC100286793	100286793
LOC100132999	100132999
PPIAL4G	644591
FAM72D	728833
SRGAP2P2	647135
NBPF8	728841
LOC728855	728855
LOC730256	730256
PPIAL4B	653505
LOC728875	728875
LOC730257	730257
PFN1P2	767846
LOC653513	653513
PDE4DIP	9659
LOC100505971	100505971
SEC22B	9554
NUDT4P1	440672
NOTCH2NL	388677
NBPF10	100132406
LOC100505987	100505987
HFE2	148738
TXNIP	10628
LOC100652757	100652757
LOC100653089	100653089
POLR3GL	84265
ANKRD34A	284615
LIX1L	128077
RBM8A	9939
GNRHR2	114814
PEX11B	8799
ITGA10	8515
ANKRD35	148741
PIAS3	10401
NUDT17	200035
POLR3C	10623
RNF115	27246
CD160	11126
PDZK1	5174
GPR89A	653519
GPR89C	728932
PDZK1P1	728939
RNU1-9	26864
NBPF11	200030
LOC100505824	100505824
LOC100506011	100506011
LOC100506032	100506032
NBPF12	149013
LOC728989	728989
PRKAB2	5565
LOC100505794	100505794
PDIA3P	171423
FMO5	2330
CHD1L	9557
LOC100289211	100289211
BCL9	607
ACP6	51205
GJA5	2702
GJA8	2703
GPR89B	51463
RNU1-6	100312957
LOC728802	728802
NBPF24	728912
NBPF9	400818
LOC284561	284561
LOC100132057	100132057
FLJ39739	388685
PPIAL4A	164022
NBPF14	25832
PPIAL4D	645142
NBPF15	284565
PPIAL4E	730262
NBPF16	728936
PPIAL4F	728945
FLJ37786	642691
LOC645166	645166
RNU1-5	26863
LOC100293748	100293748
LOC388692	388692
LOC645262	645262
FCGR1C	100132417
LOC100507552	100507552
PPIAL4C	653598
LOC642441	642441
LOC100288037	100288037
LOC644634	644634
HIST2H2BF	440689
FCGR1A	2209
HIST2H3D	653604
HIST2H4A	8370
HIST2H3C	126961
HIST2H2AA3	8337
LOC100132909	100132909
HIST2H2BC	337873
HIST2H2AA4	723790
HIST2H3A	333932
HIST2H4B	554313
HIST2H2BE	8349
HIST2H2AC	8338
HIST2H2AB	317772
BOLA1	51027
SV2A	9900
SF3B4	10262
MTMR11	10903
OTUD7B	56957
VPS45	11311
PLEKHO1	51177
ANP32E	81611
CA14	23632
APH1A	51107
C1orf54	79630
C1orf51	148523
MRPS21	54460
PRPF3	9129
RPRD2	23248
TARS2	80222
ECM1	1893
ADAMTSL4	54507
MIR4257	100422997
MCL1	4170
ENSA	2029
GOLPH3L	55204
HORMAD1	84072
CTSS	1520
CTSK	1513
ARNT	405
SETDB1	9869
CERS2	29956
ANXA9	8416
FAM63A	55793
PRUNE	58497
BNIPL	149428
C1orf56	54964
CDC42SE1	56882
MLLT11	10962
GABPB2	126626
SEMA6C	10500
TNFAIP8L2	79626
TNFAIP8L2-SCNM1	100534012
LYSMD1	388695
SCNM1	79005
TMOD4	29765
VPS72	6944
PIP5K1A	8394
PSMD4	5710
LOC100507670	100507670
ZNF687	57592
PI4KB	5298
RFX5	5993
LOC100505481	100505481
SELENBP1	8991
PSMB4	5692
POGZ	23126
LOC100505516	100505516
CGN	57530
TUFT1	7286
MIR554	693139
SNX27	81609
CELF3	11189
RIIAD1	284485
MRPL9	65005
TDRKH	11022
LINGO4	339398
RORC	6097
C2CD4D	100191040
LOC100132111	100132111
THEM5	284486
THEM4	117145
S100A10	6281
S100A11	6282
LOC100131107	100131107
TCHHL1	126637
TCHH	7062
RPTN	126638
LOC100652924	100652924
HRNR	388697
FLG	2312
LOC339400	339400
FLG2	388698
CRNN	49860
LCE5A	254910
CRCT1	54544
LCE3E	353145
LCE3D	84648
LCE3C	353144
LCE3B	353143
LCE3A	353142
LCE2D	353141
LCE2C	353140
LCE2B	26239
LCE2A	353139
LCE4A	199834
C1orf68	100129271
KPRP	448834
LCE1F	353137
LCE1E	353135
LCE1D	353134
LCE1C	353133
LCE1B	353132
LCE1A	353131
LCE6A	448835
SMCP	4184
IVL	3713
SPRR4	163778
SPRR1A	6698
SPRR3	6707
SPRR1B	6699
SPRR2D	6703
SPRR2A	6700
SPRR2B	6701
SPRR2E	6704
SPRR2F	6705
SPRR2C	6702
SPRR2G	6706
LELP1	149018
PRR9	574414
LOR	4014
PGLYRP3	114771
PGLYRP4	57115
S100A9	6280
LOC100653151	100653151
LOC100652944	100652944
S100A12	6283
S100A8	6279
S100A7A	338324
S100A7L2	645922
S100A7	6278
LOC100505623	100505623
S100A6	6277
S100A5	6276
S100A4	6275
S100A3	6274
S100A2	6273
S100A16	140576
S100A14	57402
S100A13	6284
S100A1	6271
CHTOP	26097
SNAPIN	23557
ILF2	3608
NPR1	4881
INTS3	65123
SLC27A3	11000
LOC343052	343052
GATAD2B	57459
DENND4B	9909
CRTC2	200186
SLC39A1	27173
CREB3L4	148327
JTB	10899
RAB13	5872
RPS27	6232
NUP210L	91181
TPM3	7170
MIR190B	100126346
C1orf189	388701
C1orf43	25912
UBAP2L	9898
HAX1	10456
AQP10	89872
ATP8B2	57198
IL6R	3570
SHE	126669
TDRD10	126668
UBE2Q1	55585
CHRNB2	1141
ADAR	103
KCNN3	3782
PMVK	10654
PBXIP1	57326
PYGO2	90780
SHC1	6464
CKS1B	1163
MIR4258	100423020
FLAD1	80308
LENEP	55891
ZBTB7B	51043
DCST2	127579
DCST1	149095
LOC100505666	100505666
ADAM15	8751
EFNA4	1945
EFNA3	1944
EFNA1	1942
SLC50A1	55974
DPM3	54344
KRTCAP2	200185
TRIM46	80128
MUC1	4582
MIR92B	693235
THBS3	7059
LOC100653116	100653116
LOC100652965	100652965
LOC100129268	100129268
MTX1	4580
GBAP1	2630
LOC100510710	100510710
GBA	2629
FAM189B	10712
SCAMP3	10067
CLK2	1196
HCN3	57657
PKLR	5313
FDPS	2224
RUSC1-AS1	284618
RUSC1	23623
ASH1L	55870
MIR555	693140
POU5F1P4	645682
LOC645676	645676
MSTO1	55154
YY1AP1	55249
DAP3	7818
MSTO2P	100129405
GON4L	54856
SYT11	23208
RIT1	6016
KIAA0907	22889
SNORA42	677823
SCARNA4	677771
RXFP4	339403
ARHGEF2	9181
SSR2	6746
UBQLN4	56893
LAMTOR2	28956
RAB25	57111
MEX3A	92312
LMNA	4000
SEMA4A	64218
SLC25A44	9673
PMF1	11243
PMF1-BGLAP	100527963
BGLAP	632
PAQR6	79957
SMG5	23381
TMEM79	84283
C1orf85	112770
VHLL	391104
CCT3	7203
C1orf182	128229
RHBG	57127
C1orf61	10485
LOC100505765	100505765
MIR9-1	407046
MEF2D	4209
IQGAP3	128239
TTC24	164118
APOA1BP	128240
GPATCH4	54865
HAPLN2	60484
BCAN	63827
NES	10763
CRABP2	1382
ISG20L2	81875
RRNAD1	51093
MRPL24	79590
HDGF	3068
PRCC	5546
SH2D2A	9047
NTRK1	4914
INSRR	3645
PEAR1	375033
LRRC71	149499
ARHGEF11	9826
MIR765	768220
ETV3L	440695
ETV3	2117
CYCSP52	360155
FCRL5	83416
FCRL4	83417
FCRL3	115352
FCRL2	79368
FCRL1	115350
CD5L	922
KIRREL	55243
KIRREL-IT1	100505785
LOC646268	646268
CD1D	912
LOC100505799	100505799
CD1A	909
CD1C	911
CD1B	910
CD1E	913
OR10T2	128360
OR10K2	391107
OR10K1	391109
OR10R2	343406
OR6Y1	391112
OR6P1	128366
OR10X1	128367
OR10Z1	128368
SPTA1	6708
OR6K2	81448
OR6K3	391114
OR6K6	128371
OR6N1	128372
OR6N2	81442
MNDA	4332
PYHIN1	149628
IFI16	3428
AIM2	9447
CADM3	57863
LOC100131825	100131825
DARC	2532
FCER1A	2205
OR10J3	441911
OR10J1	26476
OR10J5	127385
APCS	325
CRP	1401
DUSP23	54935
FCRL6	343413
SLAMF8	56833
C1orf204	284677
VSIG8	391123
CCDC19	25790
TAGLN2	8407
IGSF9	57549
SLAMF9	89886
LOC100505633	100505633
PIGM	93183
KCNJ10	3766
KCNJ9	3765
IGSF8	93185
ATP1A2	477
ATP1A4	480
CASQ1	844
PEA15	8682
DCAF8	50717
LOC100505686	100505686
LOC100287049	100287049
PEX19	5824
COPA	1314
SUMO1P3	474338
NCSTN	23385
NHLH1	4807
VANGL2	57216
SLAMF6	114836
CD84	8832
SLAMF1	6504
CD48	962
SLAMF7	57823
LY9	4063
CD244	51744
ITLN1	55600
ITLN2	142683
F11R	50848
TSTD1	100131187
USF1	7391
ARHGAP30	257106
PVRL4	81607
KLHDC9	126823
PFDN2	5202
NIT1	4817
DEDD	9191
UFC1	51506
USP21	27005
PPOX	5498
B4GALT3	8703
ADAMTS4	9507
NDUFS2	4720
FCER1G	2207
APOA2	336
TOMM40L	84134
NR1I3	9970
PCP4L1	654790
MPZ	4359
SDHC	6391
C1orf192	257177
LOC100505703	100505703
FCGR2A	2212
HSPA6	3310
FCGR3A	2214
FCGR2C	9103
HSPA7	3311
FCGR3B	2215
FCGR2B	2213
RPL31P11	641311
FCRLA	84824
FCRLB	127943
DUSP12	11266
ATF6	22926
OLFML2B	25903
NOS1AP	9722
MIR4654	100616386
MIR556	693141
C1orf111	284680
C1orf226	400793
SH2D1B	117157
UHMK1	127933
UAP1	6675
DDR2	4921
HSD17B7	51478
C1orf110	339512
LOC100287509	100287509
RGS4	5999
RGS5	8490
LOC100505773	100505773
NUF2	83540
PBX1	5087
LOC100505795	100505795
LMX1A	4009
RXRG	6258
LOC400794	400794
LRRC52	440699
MGST3	4259
LOC100505828	100505828
ALDH9A1	223
LOC440700	440700
TMCO1	54499
LOC100147773	100147773
UCK2	7371
MIR3658	100500832
FAM78B	149297
MIR921	100126349
FMO9P	116123
POGK	57645
TADA1	117143
ILDR2	387597
MAEL	84944
GPA33	10223
DUSP27	92235
POU2F1	5451
CD247	919
CREG1	8804
RCSD1	92241
LOC100128751	100128751
MPZL1	9019
ADCY10	55811
BRP44	25874
DCAF6	55827
MIR1255B2	100313835
GPR161	23432
TIPRL	261726
SFT2D2	375035
ANKRD36BP1	84832
TBX19	9095
MIR557	693142
LOC100505918	100505918
XCL2	6846
XCL1	6375
DPT	1805
MGC4473	79100
ATP1B1	481
NME7	29922
BLZF1	8548
C1orf114	57821
SLC19A2	10560
LOC100287813	100287813
F5	2153
SELP	6403
SELL	6402
SELE	6401
METTL18	92342
C1orf112	55732
SCYL3	57147
KIFAP3	22920
METTL11B	149281
MIR3119-1	100422839
MIR3119-2	100423010
LOC284688	284688
GORAB	92344
PRRX1	5396
LOC100127910	100127910
C1orf129	80133
FMO3	2328
MIR1295A	100302178
FMO6P	388714
FMO2	2327
FMO1	2326
FMO4	2329
TOP1P1	7151
PRRC2C	23215
MYOC	4653
VAMP4	8674
METTL13	51603
DNM3	26052
DNM3OS	100628315
MIR214	406996
MIR3120	100422882
MIR199A2	406977
LOC100505991	100505991
C1orf105	92346
PIGC	5279
C1orf9	51430
FASLG	356
TNFSF18	8995
TNFSF4	7292
LOC100506023	100506023
PRDX6	9588
SLC9A11	284525
ANKRD45	339416
LOC730159	730159
KLHL20	27252
CENPL	91687
DARS2	55157
LOC100506046	100506046
GAS5	60674
SNORD81	26769
SNORD47	26802
SNORD80	26774
SNORD79	26770
SNORD78	692198
SNORD44	26806
SNORD77	692197
SNORD76	692196
SNORD75	692195
SNORD74	619498
ZBTB37	84614
SERPINC1	462
RC3H1	149041
RABGAP1L	9910
GPR52	9293
CACYBP	27101
MRPS14	63931
TNN	63923
KIAA0040	9674
TNR	7143
RFWD2	64326
SCARNA3	677679
PAPPA2	60676
ASTN1	460
MIR488	574441
FAM5B	57795
LOC100506128	100506128
SEC16B	89866
LOC730102	730102
LOC100302401	100302401
RASAL2	9462
LINC00083	400797
C1orf49	84066
C1orf220	400798
MIR4424	100616328
RALGPS2	55103
ANGPTL1	9068
FAM20B	9917
TOR3A	64222
ABL2	27
SOAT1	6646
AXDND1	126859
NPHS2	7827
TDRD5	163589
LOC100506206	100506206
FAM163A	148753
TOR1AIP2	163590
TOR1AIP1	26092
CEP350	9857
QSOX1	5768
FLJ23867	200058
LHX4	89884
LOC100527964	100527964
ACBD6	84320
MIR3121	100423032
XPR1	9213
KIAA1614	57710
LOC100509205	100509205
STX6	10228
MR1	3140
IER5	51278
CACNA1E	777
ZNF648	127665
GLUL	2752
TEDDM1	127670
LINC00272	388719
RGSL1	353299
RNASEL	6041
RGS16	6004
LOC284648	284648
RGS8	85397
NPL	80896
DHX9	1660
SHCBP1L	81626
LAMC1	3915
LAMC2	3918
NMNAT2	23057
DKFZP564C196	284649
SMG7	9887
NCF2	4688
ARPC5	10092
LOC100292409	100292409
RGL1	23179
APOBEC4	403314
GLT25D2	23127
TSEN15	116461
C1orf21	81563
EDEM3	80267
FAM129A	116496
RNF2	6045
TRMT1L	81627
SWT1	54823
IVNS1ABP	10625
LOC100288079	100288079
HMCN1	83872
PRG4	10216
TPR	7175
C1orf27	54953
OCLM	10896
PDC	5132
PTGS2	5743
PLA2G4A	5321
FAM5C	339479
LOC440704	440704
LOC100653118	100653118
LOC100652834	100652834
RGS18	64407
RGS21	431704
RGS1	5996
RGS13	6003
MIR4426	100616345
RGS2	5997
UCHL5	51377
TROVE2	6738
GLRX2	51022
CDC73	79577
MIR1278	100302163
B3GALT2	8707
KCNT2	343450
MIR4735	100616363
CFH	3075
CFHR3	10878
CFHR1	3078
CFHR4	10877
CFHR2	3080
CFHR5	81494
F13B	2165
ASPM	259266
ZBTB41	360023
CRB1	23418
DENND1B	163486
C1orf53	388722
LHX9	56956
NEK7	140609
ATP6V1G3	127124
PTPRC	5788
LOC100131234	100131234
MIR181B1	406955
MIR181A1	406995
NR5A2	2494
FAM58BP	339521
C1orf98	554279
ZNF281	23528
KIF14	9928
DDX59	83479
CAMSAP2	23271
GPR25	2848
C1orf106	55765
KIF21B	23046
LOC100506546	100506546
CACNA1S	779
TMEM9	252839
IGFN1	91156
PKP1	5317
TNNT2	7139
LAD1	3898
TNNI1	7135
LOC100506573	100506573
PHLDA3	23612
CSRP1	1465
RPS10P7	376693
NAV1	89796
MIR1231	100302158
IPO9	55705
SHISA4	149345
LMOD1	25802
TIMM17A	10440
RNPEP	6051
LOC100506636	100506636
LOC100289488	100289488
ELF3	1999
GPR37L1	9283
ARL8A	127829
PTPN7	5778
PTPRVP	148713
LGR6	59352
UBE2T	29089
PPP1R12B	4660
SYT2	127833
KDM5B	10765
LOC100506696	100506696
LOC641515	641515
LOC148709	148709
RABIF	5877
KLHL12	59349
ADIPOR1	51094
CYB5R1	51706
LOC401980	401980
TMEM183A	92703
LOC100507405	100507405
PPFIA4	8497
MYOG	4656
ADORA1	134
MYBPH	4608
CHI3L1	1116
CHIT1	1118
LOC100506775	100506775
LOC730227	730227
LOC100653098	100653098
LOC100652867	100652867
BTG2	7832
FMOD	2331
PRELP	5549
OPTC	26254
ATP2B4	493
SNORA77	677843
LAX1	54900
ZC3H11A	9877
ZBED6	100381270
SNRPE	6635
LINC00303	284573
SOX13	9580
ETNK2	55224
REN	5972
KISS1	3814
